user_id,transaction_id,transaction_amount,transaction_count_7d,transaction_count_30d,avg_transaction_amount_30d,is_weekend,device_type,location_city,is_fraud,event_timestamp,created_timestamp
27,558,18.44,2,7,53.6,True,web,Jakarta,False,2026-01-31 22:47:55.293181,2026-03-02 03:05:12.293181
27,2652,15.87,2,7,50.81,False,web,Surabaya,True,2026-02-03 20:43:09.293181,2026-03-02 03:05:12.293181
27,1275,100.37,3,8,57.0,False,mobile,Jakarta,False,2026-02-06 04:46:34.293181,2026-03-02 03:05:12.293181
27,2245,132.93,4,9,65.44,True,web,Surabaya,False,2026-02-07 19:05:53.293181,2026-03-02 03:05:12.293181
27,2027,5.17,1,7,53.05,False,mobile,Semarang,False,2026-02-18 05:22:58.293181,2026-03-02 03:05:12.293181
27,3975,37.82,2,8,51.14,False,web,Jakarta,False,2026-02-19 15:11:22.293181,2026-03-02 03:05:12.293181
27,2160,101.58,3,7,58.88,False,mobile,Semarang,False,2026-02-24 18:09:30.293181,2026-03-02 03:05:12.293181
27,2497,13.45,2,8,53.2,True,mobile,Jakarta,False,2026-03-01 04:14:50.293181,2026-03-02 03:05:12.293181
28,1289,105.35,1,1,105.35,True,mobile,Jakarta,False,2026-01-17 18:45:54.293181,2026-03-02 03:05:12.293181
28,4731,28.37,2,2,66.86,False,mobile,Jakarta,False,2026-01-19 17:02:24.293181,2026-03-02 03:05:12.293181
28,4278,22.0,1,3,51.91,False,mobile,Semarang,False,2026-01-27 17:24:29.293181,2026-03-02 03:05:12.293181
28,1254,11.12,1,4,41.71,False,mobile,Surabaya,False,2026-02-06 04:29:20.293181,2026-03-02 03:05:12.293181
28,2687,38.62,2,5,41.09,False,mobile,Jakarta,False,2026-02-09 10:18:03.293181,2026-03-02 03:05:12.293181
28,354,35.2,2,6,40.11,False,mobile,Medan,False,2026-02-13 16:50:13.293181,2026-03-02 03:05:12.293181
28,1483,442.58,1,5,109.9,True,mobile,Semarang,False,2026-02-21 09:19:30.293181,2026-03-02 03:05:12.293181
29,3750,72.15,1,1,72.15,True,mobile,Jakarta,False,2026-01-04 04:30:20.293181,2026-03-02 03:05:12.293181
29,1691,33.57,2,2,52.86,True,mobile,Surabaya,False,2026-01-10 04:35:15.293181,2026-03-02 03:05:12.293181
29,3882,193.32,2,3,99.68,False,mobile,Medan,False,2026-01-13 00:01:39.293181,2026-03-02 03:05:12.293181
29,4198,57.52,1,4,89.14,True,mobile,Surabaya,False,2026-01-24 00:29:36.293181,2026-03-02 03:05:12.293181
29,2425,15.32,1,3,88.72,False,web,Semarang,True,2026-02-09 11:49:45.293181,2026-03-02 03:05:12.293181
29,2281,40.18,2,3,37.67,False,web,Jakarta,False,2026-02-16 04:43:59.293181,2026-03-02 03:05:12.293181
29,3088,52.64,2,4,41.42,True,mobile,Semarang,False,2026-02-22 18:54:49.293181,2026-03-02 03:05:12.293181
29,130,15.04,2,4,30.8,False,mobile,Jakarta,False,2026-02-25 10:09:12.293181,2026-03-02 03:05:12.293181
30,446,300.86,1,1,300.86,False,mobile,Semarang,False,2026-01-07 09:11:15.293181,2026-03-02 03:05:12.293181
30,3951,6.59,2,2,153.72,False,mobile,Semarang,False,2026-01-09 05:07:56.293181,2026-03-02 03:05:12.293181
30,257,75.08,3,3,127.51,False,mobile,Semarang,False,2026-01-12 19:05:54.293181,2026-03-02 03:05:12.293181
30,430,54.33,2,4,109.21,False,web,Medan,False,2026-01-19 09:24:26.293181,2026-03-02 03:05:12.293181
30,2922,21.25,1,5,91.62,False,mobile,Semarang,False,2026-01-30 11:32:11.293181,2026-03-02 03:05:12.293181
30,3757,409.25,1,2,215.25,False,mobile,Medan,False,2026-02-24 02:38:22.293181,2026-03-02 03:05:12.293181
30,2433,189.35,2,3,206.62,False,web,Surabaya,False,2026-02-25 09:56:19.293181,2026-03-02 03:05:12.293181
30,437,287.7,3,4,226.89,False,mobile,Semarang,False,2026-02-27 12:40:35.293181,2026-03-02 03:05:12.293181
31,3549,15.57,1,1,15.57,False,mobile,Surabaya,False,2026-01-01 07:43:21.293181,2026-03-02 03:05:12.293181
31,1378,162.88,2,2,89.22,True,mobile,Surabaya,False,2026-01-04 06:33:10.293181,2026-03-02 03:05:12.293181
31,3174,38.82,3,3,72.42,True,mobile,Bandung,False,2026-01-04 15:07:15.293181,2026-03-02 03:05:12.293181
31,405,57.54,1,4,68.7,True,mobile,Bandung,False,2026-01-17 11:14:05.293181,2026-03-02 03:05:12.293181
31,316,76.73,2,5,70.31,False,mobile,Semarang,False,2026-01-20 23:51:23.293181,2026-03-02 03:05:12.293181
31,1320,4.84,3,6,59.4,True,mobile,Surabaya,False,2026-01-24 03:25:33.293181,2026-03-02 03:05:12.293181
31,4862,110.47,3,7,66.69,False,mobile,Bandung,False,2026-01-26 17:20:56.293181,2026-03-02 03:05:12.293181
31,3779,272.42,4,8,92.41,False,web,Medan,False,2026-01-27 05:44:07.293181,2026-03-02 03:05:12.293181
31,4835,99.12,2,8,102.85,False,mobile,Surabaya,False,2026-02-02 18:09:27.293181,2026-03-02 03:05:12.293181
31,2142,102.79,1,7,103.42,True,mobile,Medan,False,2026-02-15 20:19:20.293181,2026-03-02 03:05:12.293181
31,4101,34.01,2,7,100.05,False,mobile,Bandung,True,2026-02-19 17:54:50.293181,2026-03-02 03:05:12.293181
31,4126,18.2,3,7,91.69,False,web,Bandung,True,2026-02-20 13:24:22.293181,2026-03-02 03:05:12.293181
32,3725,64.63,1,1,64.63,False,web,Surabaya,False,2026-01-01 00:25:56.293181,2026-03-02 03:05:12.293181
32,2059,30.42,1,2,47.52,True,web,Medan,False,2026-01-10 16:05:13.293181,2026-03-02 03:05:12.293181
32,924,28.32,1,3,41.12,False,web,Medan,False,2026-01-19 04:34:24.293181,2026-03-02 03:05:12.293181
32,434,3.91,1,3,20.88,False,web,Bandung,False,2026-02-04 21:50:57.293181,2026-03-02 03:05:12.293181
32,1961,186.27,2,4,62.23,False,mobile,Surabaya,False,2026-02-05 20:15:52.293181,2026-03-02 03:05:12.293181
32,3908,15.57,1,4,58.52,False,web,Bandung,False,2026-02-13 16:03:55.293181,2026-03-02 03:05:12.293181
32,2466,21.74,2,5,51.16,True,web,Surabaya,False,2026-02-14 15:10:13.293181,2026-03-02 03:05:12.293181
32,3664,50.84,3,6,51.11,True,mobile,Bandung,True,2026-02-15 09:06:28.293181,2026-03-02 03:05:12.293181
32,359,238.25,3,6,86.1,True,mobile,Bandung,False,2026-02-21 01:06:08.293181,2026-03-02 03:05:12.293181
32,3412,21.47,2,7,76.86,False,mobile,Semarang,False,2026-02-26 04:05:26.293181,2026-03-02 03:05:12.293181
33,304,33.36,1,1,33.36,False,mobile,Jakarta,False,2025-12-31 06:13:50.293181,2026-03-02 03:05:12.293181
33,917,76.82,2,2,55.09,False,web,Bandung,False,2026-01-02 17:40:11.293181,2026-03-02 03:05:12.293181
33,4922,26.52,1,3,45.57,False,web,Bandung,False,2026-01-23 11:43:41.293181,2026-03-02 03:05:12.293181
33,3777,80.87,1,2,53.7,True,web,Medan,False,2026-02-08 16:29:22.293181,2026-03-02 03:05:12.293181
33,4385,13.43,2,3,40.27,False,web,Jakarta,False,2026-02-12 06:11:21.293181,2026-03-02 03:05:12.293181
33,2827,37.59,3,4,39.6,False,web,Surabaya,False,2026-02-13 09:16:14.293181,2026-03-02 03:05:12.293181
33,4652,74.27,1,4,51.54,True,mobile,Medan,False,2026-02-22 20:11:06.293181,2026-03-02 03:05:12.293181
33,1897,61.93,2,5,53.62,False,web,Bandung,True,2026-02-23 06:17:02.293181,2026-03-02 03:05:12.293181
33,2034,171.62,3,6,73.29,False,mobile,Jakarta,False,2026-02-24 10:07:53.293181,2026-03-02 03:05:12.293181
33,185,17.98,4,7,65.38,False,mobile,Jakarta,False,2026-02-24 21:20:54.293181,2026-03-02 03:05:12.293181
33,2747,108.42,5,8,70.76,True,mobile,Surabaya,False,2026-02-28 00:40:29.293181,2026-03-02 03:05:12.293181
34,2502,44.07,1,1,44.07,False,mobile,Surabaya,False,2026-01-12 17:15:51.293181,2026-03-02 03:05:12.293181
34,138,46.6,2,2,45.34,False,web,Jakarta,False,2026-01-13 04:24:52.293181,2026-03-02 03:05:12.293181
34,3013,588.41,3,3,226.36,False,mobile,Medan,False,2026-01-16 18:21:38.293181,2026-03-02 03:05:12.293181
34,3050,31.32,2,4,177.6,False,mobile,Semarang,False,2026-01-20 15:57:44.293181,2026-03-02 03:05:12.293181
34,1282,72.48,1,5,156.58,False,web,Medan,False,2026-01-29 11:39:05.293181,2026-03-02 03:05:12.293181
34,2076,22.09,1,6,134.16,False,mobile,Semarang,False,2026-02-09 06:52:36.293181,2026-03-02 03:05:12.293181
35,2417,13.46,1,1,13.46,False,mobile,Surabaya,False,2026-01-01 07:31:20.293181,2026-03-02 03:05:12.293181
35,2797,64.02,2,2,38.74,True,mobile,Medan,False,2026-01-03 09:46:05.293181,2026-03-02 03:05:12.293181
35,3861,112.31,1,3,63.26,False,mobile,Surabaya,False,2026-01-12 08:32:56.293181,2026-03-02 03:05:12.293181
35,2129,50.8,2,4,60.15,False,mobile,Medan,False,2026-01-14 09:22:00.293181,2026-03-02 03:05:12.293181
35,318,80.3,3,5,64.18,False,mobile,Surabaya,False,2026-01-14 14:51:45.293181,2026-03-02 03:05:12.293181
35,4598,20.62,4,6,56.92,True,mobile,Semarang,False,2026-01-17 04:54:24.293181,2026-03-02 03:05:12.293181
35,4118,52.06,2,7,56.22,False,mobile,Surabaya,False,2026-01-21 22:34:12.293181,2026-03-02 03:05:12.293181
35,2776,172.09,1,2,112.08,False,web,Medan,False,2026-02-18 14:10:05.293181,2026-03-02 03:05:12.293181
35,454,54.03,2,2,113.06,False,mobile,Medan,False,2026-02-24 20:14:39.293181,2026-03-02 03:05:12.293181
35,2943,419.86,2,3,215.33,False,web,Bandung,False,2026-02-26 08:04:18.293181,2026-03-02 03:05:12.293181
36,2220,33.26,1,1,33.26,False,mobile,Jakarta,False,2026-01-05 11:15:31.293181,2026-03-02 03:05:12.293181
36,1022,50.27,1,2,41.76,True,mobile,Semarang,False,2026-01-18 21:45:50.293181,2026-03-02 03:05:12.293181
36,267,66.86,2,3,50.13,True,mobile,Surabaya,False,2026-01-24 20:14:00.293181,2026-03-02 03:05:12.293181
36,4479,22.89,3,4,43.32,True,mobile,Bandung,False,2026-01-25 17:44:18.293181,2026-03-02 03:05:12.293181
36,1099,41.71,3,5,43.0,False,web,Surabaya,False,2026-01-27 08:43:25.293181,2026-03-02 03:05:12.293181
36,3782,49.3,4,6,44.05,False,mobile,Jakarta,False,2026-01-28 06:43:04.293181,2026-03-02 03:05:12.293181
36,1666,18.36,3,7,40.38,False,web,Jakarta,False,2026-02-02 01:27:10.293181,2026-03-02 03:05:12.293181
36,675,199.0,2,7,64.06,False,mobile,Jakarta,False,2026-02-06 14:36:31.293181,2026-03-02 03:05:12.293181
36,508,308.5,2,8,94.61,False,web,Bandung,False,2026-02-10 08:07:51.293181,2026-03-02 03:05:12.293181
36,452,273.17,3,9,114.45,False,mobile,Jakarta,False,2026-02-12 11:54:45.293181,2026-03-02 03:05:12.293181
36,1987,39.69,3,10,106.98,False,mobile,Semarang,False,2026-02-17 01:45:21.293181,2026-03-02 03:05:12.293181
36,82,75.62,2,10,109.51,True,mobile,Medan,False,2026-02-22 10:34:48.293181,2026-03-02 03:05:12.293181
36,1553,136.26,3,11,111.94,False,mobile,Semarang,False,2026-02-23 18:40:33.293181,2026-03-02 03:05:12.293181
36,731,51.54,3,8,137.77,True,mobile,Surabaya,False,2026-02-28 23:20:59.293181,2026-03-02 03:05:12.293181
37,1354,52.65,1,1,52.65,False,mobile,Bandung,False,2026-01-01 09:51:31.293181,2026-03-02 03:05:12.293181
37,323,29.45,1,2,41.05,True,web,Semarang,False,2026-01-10 23:09:12.293181,2026-03-02 03:05:12.293181
37,109,17.2,2,3,33.1,True,mobile,Medan,False,2026-01-11 23:20:25.293181,2026-03-02 03:05:12.293181
37,313,47.81,3,4,36.78,False,mobile,Surabaya,False,2026-01-14 00:15:14.293181,2026-03-02 03:05:12.293181
37,1377,46.11,2,5,38.64,False,web,Semarang,False,2026-01-20 03:56:10.293181,2026-03-02 03:05:12.293181
37,2310,561.91,2,6,125.86,False,web,Medan,False,2026-01-26 14:42:20.293181,2026-03-02 03:05:12.293181
38,4318,67.68,1,1,67.68,False,mobile,Bandung,False,2026-01-05 08:09:08.293181,2026-03-02 03:05:12.293181
38,818,44.75,1,2,56.22,False,mobile,Bandung,False,2026-01-12 21:13:38.293181,2026-03-02 03:05:12.293181
38,3062,10.05,2,3,40.83,True,web,Medan,False,2026-01-17 05:29:44.293181,2026-03-02 03:05:12.293181
38,493,55.06,3,4,44.39,True,web,Medan,False,2026-01-17 19:33:36.293181,2026-03-02 03:05:12.293181
38,4498,97.57,4,5,55.02,False,mobile,Semarang,False,2026-01-19 01:27:29.293181,2026-03-02 03:05:12.293181
38,499,22.09,4,6,49.53,False,mobile,Surabaya,False,2026-01-23 02:46:43.293181,2026-03-02 03:05:12.293181
38,2070,20.74,2,7,45.42,False,web,Bandung,False,2026-01-26 18:29:19.293181,2026-03-02 03:05:12.293181
38,2998,107.94,2,8,53.24,True,mobile,Bandung,False,2026-02-01 12:13:06.293181,2026-03-02 03:05:12.293181
38,1733,104.2,2,9,58.9,False,mobile,Jakarta,False,2026-02-03 18:20:08.293181,2026-03-02 03:05:12.293181
38,1285,6.23,3,9,52.07,False,web,Bandung,True,2026-02-06 12:30:06.293181,2026-03-02 03:05:12.293181
38,2428,81.4,3,10,55.0,False,mobile,Jakarta,False,2026-02-09 18:47:37.293181,2026-03-02 03:05:12.293181
38,3772,47.37,4,11,54.31,False,mobile,Medan,False,2026-02-10 05:50:10.293181,2026-03-02 03:05:12.293181
38,3983,329.34,5,12,77.23,False,mobile,Semarang,True,2026-02-10 11:21:03.293181,2026-03-02 03:05:12.293181
38,3172,147.75,4,12,85.81,True,web,Surabaya,False,2026-02-14 08:57:04.293181,2026-03-02 03:05:12.293181
38,3280,21.32,2,11,89.63,False,mobile,Jakarta,False,2026-02-17 23:00:44.293181,2026-03-02 03:05:12.293181
38,3067,180.89,3,11,97.21,False,mobile,Jakarta,False,2026-02-18 12:45:36.293181,2026-03-02 03:05:12.293181
39,4889,76.56,1,1,76.56,True,mobile,Bandung,False,2026-01-17 11:36:15.293181,2026-03-02 03:05:12.293181
39,4283,46.13,2,2,61.34,True,mobile,Medan,False,2026-01-17 14:35:45.293181,2026-03-02 03:05:12.293181
39,2391,92.1,3,3,71.6,False,web,Medan,False,2026-01-22 20:31:59.293181,2026-03-02 03:05:12.293181
39,379,125.25,1,4,85.01,True,web,Bandung,False,2026-01-31 17:29:48.293181,2026-03-02 03:05:12.293181
39,580,47.15,2,5,77.44,True,mobile,Jakarta,False,2026-02-01 17:07:41.293181,2026-03-02 03:05:12.293181
39,4106,67.82,1,6,75.83,True,mobile,Jakarta,False,2026-02-08 20:42:12.293181,2026-03-02 03:05:12.293181
39,1337,172.13,2,7,89.59,False,mobile,Bandung,False,2026-02-09 15:32:59.293181,2026-03-02 03:05:12.293181
39,4229,19.72,3,8,80.86,False,mobile,Jakarta,False,2026-02-13 16:05:00.293181,2026-03-02 03:05:12.293181
39,2923,63.95,3,8,79.28,False,web,Surabaya,False,2026-02-16 14:26:29.293181,2026-03-02 03:05:12.293181
39,1849,25.67,3,8,76.72,False,mobile,Jakarta,False,2026-02-18 22:48:24.293181,2026-03-02 03:05:12.293181
39,1075,34.49,4,9,72.03,False,mobile,Bandung,False,2026-02-19 17:41:02.293181,2026-03-02 03:05:12.293181
39,1637,105.17,4,10,75.34,False,web,Jakarta,False,2026-02-20 22:16:26.293181,2026-03-02 03:05:12.293181
40,4253,79.82,1,1,79.82,False,web,Semarang,False,2025-12-31 23:04:23.293181,2026-03-02 03:05:12.293181
40,2437,78.51,2,2,79.16,False,mobile,Jakarta,False,2026-01-01 04:53:53.293181,2026-03-02 03:05:12.293181
40,4393,36.34,1,3,64.89,True,mobile,Surabaya,False,2026-01-17 01:10:23.293181,2026-03-02 03:05:12.293181
40,2319,59.51,2,4,63.54,False,mobile,Medan,False,2026-01-20 14:00:23.293181,2026-03-02 03:05:12.293181
40,2962,7.39,2,5,52.31,True,mobile,Medan,False,2026-01-25 11:12:28.293181,2026-03-02 03:05:12.293181
40,3721,391.79,2,6,108.89,False,mobile,Jakarta,False,2026-01-30 18:24:30.293181,2026-03-02 03:05:12.293181
40,2363,52.5,1,5,109.51,False,web,Bandung,False,2026-02-09 19:19:24.293181,2026-03-02 03:05:12.293181
40,2572,68.68,2,6,102.7,False,mobile,Medan,False,2026-02-11 10:29:13.293181,2026-03-02 03:05:12.293181
40,899,28.08,1,6,101.32,False,mobile,Semarang,False,2026-02-19 07:29:59.293181,2026-03-02 03:05:12.293181
41,2888,61.36,1,1,61.36,False,mobile,Surabaya,False,2026-01-05 15:59:07.293181,2026-03-02 03:05:12.293181
41,3965,14.92,2,2,38.14,False,web,Surabaya,False,2026-01-08 05:07:08.293181,2026-03-02 03:05:12.293181
41,4173,43.44,3,3,39.91,False,mobile,Jakarta,False,2026-01-08 09:32:16.293181,2026-03-02 03:05:12.293181
41,262,36.88,4,4,39.15,False,mobile,Semarang,False,2026-01-09 14:01:26.293181,2026-03-02 03:05:12.293181
41,88,17.12,2,5,34.74,False,mobile,Bandung,True,2026-01-15 22:05:28.293181,2026-03-02 03:05:12.293181
41,2897,37.57,3,6,35.21,False,mobile,Medan,False,2026-01-16 09:59:08.293181,2026-03-02 03:05:12.293181
41,4273,12.97,3,7,32.04,True,mobile,Semarang,False,2026-01-18 05:52:50.293181,2026-03-02 03:05:12.293181
41,1706,131.71,1,8,44.5,False,web,Jakarta,False,2026-01-26 23:52:55.293181,2026-03-02 03:05:12.293181
41,70,240.25,1,5,87.92,False,web,Surabaya,False,2026-02-11 00:12:35.293181,2026-03-02 03:05:12.293181
41,3488,45.46,1,3,139.14,True,mobile,Bandung,False,2026-02-21 09:26:13.293181,2026-03-02 03:05:12.293181
41,3107,79.93,2,4,124.34,True,mobile,Surabaya,False,2026-02-21 15:19:04.293181,2026-03-02 03:05:12.293181
41,2722,29.88,3,5,105.45,True,web,Jakarta,False,2026-02-22 22:18:32.293181,2026-03-02 03:05:12.293181
41,2353,37.49,4,6,94.12,False,mobile,Medan,False,2026-02-25 23:12:55.293181,2026-03-02 03:05:12.293181
42,2252,16.34,1,1,16.34,False,mobile,Medan,False,2025-12-31 05:15:50.293181,2026-03-02 03:05:12.293181
42,2072,13.93,1,2,15.14,False,web,Bandung,False,2026-01-13 06:10:52.293181,2026-03-02 03:05:12.293181
42,908,545.6,2,3,191.96,False,mobile,Bandung,False,2026-01-20 00:27:40.293181,2026-03-02 03:05:12.293181
42,3141,33.47,1,4,152.34,False,mobile,Semarang,False,2026-01-27 15:41:26.293181,2026-03-02 03:05:12.293181
42,1012,241.34,2,5,170.14,False,mobile,Surabaya,True,2026-01-28 08:30:12.293181,2026-03-02 03:05:12.293181
42,1332,67.34,3,5,180.34,False,web,Medan,False,2026-02-03 04:06:10.293181,2026-03-02 03:05:12.293181
42,2519,284.89,1,5,234.53,True,web,Bandung,False,2026-02-14 07:26:22.293181,2026-03-02 03:05:12.293181
42,3806,36.2,2,6,201.47,False,mobile,Semarang,False,2026-02-16 12:30:43.293181,2026-03-02 03:05:12.293181
42,1647,10.83,3,7,174.24,False,mobile,Medan,False,2026-02-17 09:19:28.293181,2026-03-02 03:05:12.293181
42,1401,85.94,4,8,163.2,False,web,Semarang,True,2026-02-17 12:05:45.293181,2026-03-02 03:05:12.293181
42,468,5.78,5,9,145.71,False,mobile,Bandung,False,2026-02-17 19:46:43.293181,2026-03-02 03:05:12.293181
42,4186,171.86,5,9,104.18,True,mobile,Medan,False,2026-02-21 10:00:06.293181,2026-03-02 03:05:12.293181
42,449,381.2,6,10,131.88,True,mobile,Bandung,False,2026-02-21 16:08:48.293181,2026-03-02 03:05:12.293181
42,2693,135.92,3,10,142.13,False,mobile,Semarang,False,2026-02-26 16:32:00.293181,2026-03-02 03:05:12.293181
42,3715,98.29,4,10,127.82,True,mobile,Surabaya,False,2026-02-28 09:36:42.293181,2026-03-02 03:05:12.293181
43,4319,47.2,1,1,47.2,True,mobile,Surabaya,False,2026-01-04 06:15:53.293181,2026-03-02 03:05:12.293181
43,4203,19.4,1,2,33.3,False,mobile,Surabaya,False,2026-01-12 11:12:06.293181,2026-03-02 03:05:12.293181
43,2885,202.19,1,3,89.6,False,mobile,Medan,False,2026-01-19 15:43:25.293181,2026-03-02 03:05:12.293181
43,987,21.48,1,3,81.02,True,mobile,Semarang,False,2026-02-07 15:57:54.293181,2026-03-02 03:05:12.293181
43,2666,20.34,1,2,20.91,False,mobile,Jakarta,False,2026-02-20 17:31:23.293181,2026-03-02 03:05:12.293181
43,4755,66.47,2,3,36.1,False,mobile,Semarang,False,2026-02-25 09:30:28.293181,2026-03-02 03:05:12.293181
43,4981,174.93,3,4,70.81,False,web,Jakarta,False,2026-02-26 19:07:00.293181,2026-03-02 03:05:12.293181
44,263,408.55,1,1,408.55,False,web,Surabaya,False,2026-01-02 05:32:55.293181,2026-03-02 03:05:12.293181
44,2772,25.84,2,2,217.2,False,mobile,Medan,False,2026-01-06 09:48:11.293181,2026-03-02 03:05:12.293181
44,4576,29.37,3,3,154.59,False,mobile,Bandung,False,2026-01-06 23:48:18.293181,2026-03-02 03:05:12.293181
44,1296,77.42,3,4,135.29,False,web,Bandung,False,2026-01-09 21:38:31.293181,2026-03-02 03:05:12.293181
44,4311,21.35,4,5,112.51,True,web,Surabaya,False,2026-01-11 00:07:27.293181,2026-03-02 03:05:12.293181
44,2474,52.83,3,6,102.56,False,mobile,Jakarta,False,2026-01-14 08:43:44.293181,2026-03-02 03:05:12.293181
44,793,3.03,1,7,88.34,False,mobile,Jakarta,False,2026-01-22 08:26:05.293181,2026-03-02 03:05:12.293181
44,2535,10.25,1,8,78.58,True,mobile,Medan,False,2026-02-01 04:28:43.293181,2026-03-02 03:05:12.293181
44,4367,19.55,2,8,29.96,False,web,Surabaya,False,2026-02-02 15:26:56.293181,2026-03-02 03:05:12.293181
44,4523,58.14,3,9,33.09,False,mobile,Semarang,False,2026-02-03 21:29:54.293181,2026-03-02 03:05:12.293181
44,4692,108.12,4,10,40.59,False,mobile,Bandung,False,2026-02-05 01:41:24.293181,2026-03-02 03:05:12.293181
44,2132,138.7,1,6,56.3,True,mobile,Medan,False,2026-02-21 03:42:12.293181,2026-03-02 03:05:12.293181
44,2243,33.98,2,6,61.46,False,mobile,Jakarta,False,2026-02-23 07:57:45.293181,2026-03-02 03:05:12.293181
44,1176,9.11,3,7,53.98,False,mobile,Bandung,False,2026-02-26 20:42:19.293181,2026-03-02 03:05:12.293181
45,3004,24.76,1,1,24.76,False,mobile,Jakarta,False,2026-02-02 09:47:52.293181,2026-03-02 03:05:12.293181
45,3049,102.78,2,2,63.77,False,mobile,Jakarta,False,2026-02-04 19:48:08.293181,2026-03-02 03:05:12.293181
45,1142,87.43,3,3,71.66,False,mobile,Jakarta,False,2026-02-06 04:48:32.293181,2026-03-02 03:05:12.293181
45,3635,14.58,4,4,57.39,False,mobile,Jakarta,False,2026-02-09 02:30:32.293181,2026-03-02 03:05:12.293181
45,15,18.03,1,5,49.52,True,mobile,Surabaya,False,2026-02-21 13:09:08.293181,2026-03-02 03:05:12.293181
45,4809,17.29,2,6,44.15,False,mobile,Bandung,False,2026-02-23 13:10:45.293181,2026-03-02 03:05:12.293181
45,4342,20.31,3,7,40.74,False,mobile,Bandung,False,2026-02-24 14:58:12.293181,2026-03-02 03:05:12.293181
46,2344,79.29,1,1,79.29,False,mobile,Jakarta,False,2026-01-02 04:34:21.293181,2026-03-02 03:05:12.293181
46,4352,150.11,1,2,114.7,False,web,Jakarta,False,2026-01-09 18:35:25.293181,2026-03-02 03:05:12.293181
46,1466,21.08,1,1,21.08,False,mobile,Bandung,True,2026-02-10 02:32:18.293181,2026-03-02 03:05:12.293181
46,3552,18.08,2,2,19.58,True,mobile,Surabaya,False,2026-02-14 05:59:09.293181,2026-03-02 03:05:12.293181
47,1411,60.9,1,1,60.9,False,web,Medan,False,2026-01-09 17:11:19.293181,2026-03-02 03:05:12.293181
47,2441,103.84,2,2,82.37,False,web,Semarang,False,2026-01-14 20:01:04.293181,2026-03-02 03:05:12.293181
47,4332,11.05,3,3,58.6,False,mobile,Surabaya,False,2026-01-16 02:01:22.293181,2026-03-02 03:05:12.293181
47,1814,44.81,4,4,55.15,False,mobile,Surabaya,False,2026-01-16 08:15:52.293181,2026-03-02 03:05:12.293181
47,2130,241.35,4,5,92.39,True,web,Jakarta,False,2026-01-18 11:11:09.293181,2026-03-02 03:05:12.293181
47,2226,27.42,5,6,81.56,False,web,Surabaya,False,2026-01-20 14:12:16.293181,2026-03-02 03:05:12.293181
47,2676,472.43,5,7,137.4,False,mobile,Semarang,False,2026-01-22 13:54:56.293181,2026-03-02 03:05:12.293181
47,4997,221.52,1,7,160.35,False,mobile,Medan,False,2026-02-11 21:09:39.293181,2026-03-02 03:05:12.293181
47,1864,72.86,2,8,149.41,False,web,Semarang,False,2026-02-12 04:31:19.293181,2026-03-02 03:05:12.293181
47,173,56.75,3,9,139.11,False,web,Surabaya,False,2026-02-12 18:34:53.293181,2026-03-02 03:05:12.293181
47,3745,24.52,4,8,145.21,True,mobile,Surabaya,False,2026-02-15 05:15:25.293181,2026-03-02 03:05:12.293181
