house_id,event_timestamp,house_size,bedrooms,bathrooms,floors,year_built,location_score,distance_city,garage,garden,school_rating,crime_rate,house_price
321,2023-05-22,118,2,3,1,2009,9.94,2.07,0,1,1.69,0.857,601345
322,2022-10-03,134,5,1,2,1985,7.45,15.95,2,1,6.36,0.678,616689
323,2023-02-18,316,2,3,1,2006,7.56,8.27,1,1,9.53,0.969,1251386
324,2022-04-18,118,1,1,2,1994,9.19,2.13,1,1,8.24,0.953,646613
325,2021-05-31,148,5,3,1,2010,4.04,22.35,1,1,8.51,0.693,614037
326,2022-02-19,265,2,3,1,2001,1.1,24.95,1,0,7.62,0.158,899206
327,2021-10-25,210,3,1,1,1991,9.88,9.08,2,1,9.6,0.222,1018920
328,2022-09-03,143,5,3,2,1989,5.41,18.75,1,1,9.55,0.278,685701
329,2021-09-20,223,5,3,2,2000,8.07,2.11,2,0,8.0,0.427,1021302
330,2023-02-03,214,5,2,1,2010,8.31,9.56,1,0,7.44,0.571,956039
331,2021-05-24,164,5,1,2,2015,4.58,3.16,0,1,3.75,0.683,733100
332,2021-12-12,269,3,1,1,1989,5.87,1.86,1,0,1.82,0.076,1034621
333,2022-09-16,80,1,2,2,1998,5.86,14.93,2,0,1.84,0.611,332513
334,2022-07-26,60,3,2,1,2002,2.98,20.15,2,0,7.63,0.059,324957
335,2023-05-31,179,3,1,1,1989,2.06,11.6,0,0,1.26,0.827,562539
336,2021-01-02,154,2,1,1,2006,5.89,13.34,2,0,8.35,0.04,679419
337,2023-06-16,76,4,1,1,2022,2.08,7.13,0,0,4.3,0.39,331897
338,2021-10-31,276,4,2,1,1981,4.11,18.54,1,0,2.73,0.42,963813
339,2021-09-11,51,2,2,2,1990,2.67,9.35,1,0,4.67,0.57,285146
340,2022-10-14,150,3,3,2,1987,7.36,2.15,1,1,7.33,0.095,770002
341,2022-03-29,70,2,2,2,1998,8.85,4.55,2,0,3.48,0.933,444681
342,2021-02-06,107,5,3,2,1995,6.2,3.65,1,0,2.56,0.383,595499
343,2021-06-09,229,2,3,1,1983,4.69,11.18,1,1,7.64,0.396,883977
344,2021-01-09,69,2,2,1,1993,9.97,2.1,1,1,8.93,0.243,571069
345,2021-08-21,304,5,2,1,2001,1.19,20.26,1,0,6.27,0.781,1018527
346,2021-04-09,87,4,2,2,1996,3.74,22.75,1,1,5.71,0.008,368916
347,2022-10-21,197,5,2,1,2022,3.51,6.59,2,1,7.79,0.106,850672
348,2023-03-27,74,1,1,2,2005,4.21,12.39,2,0,7.59,0.471,352763
349,2021-07-27,170,2,2,2,2014,3.08,13.22,2,0,1.06,0.968,585122
350,2021-05-11,75,2,3,2,2015,3.38,24.63,2,1,3.54,0.036,293889
351,2022-02-08,218,4,3,1,2009,3.32,2.11,1,0,9.39,0.062,935159
352,2021-06-01,274,3,1,2,2000,5.55,16.86,2,1,9.64,0.715,1018804
353,2021-02-23,50,5,1,2,1999,4.52,8.97,0,0,5.59,0.735,299304
354,2021-04-30,310,3,2,2,2021,6.75,12.79,1,0,6.04,0.897,1131290
355,2022-11-04,62,1,1,2,2005,5.63,5.82,1,0,1.01,0.577,301324
356,2022-09-20,97,5,2,2,1991,2.65,4.43,0,1,7.05,0.404,482789
357,2022-08-10,340,1,2,1,1987,8.29,6.47,2,0,2.91,0.451,1326094
358,2022-09-17,143,1,1,2,2014,5.25,2.25,0,1,2.15,0.432,600078
359,2022-02-24,310,1,1,2,2008,2.38,7.31,2,1,3.74,0.974,1020224
360,2022-02-26,327,5,3,2,2021,2.5,17.41,0,1,6.98,0.38,1165044
361,2021-04-14,254,5,1,1,1986,8.17,16.46,1,0,4.93,0.096,1043479
362,2023-05-02,234,4,1,2,1989,7.33,14.09,2,1,4.14,0.29,955501
363,2021-09-11,224,2,1,1,2018,5.56,0.51,2,0,7.54,0.96,881489
364,2021-08-15,118,3,3,2,1999,3.75,3.58,2,0,8.32,0.428,573714
365,2021-04-22,153,3,2,1,2007,5.14,21.15,1,1,8.82,0.316,655255
366,2022-05-25,295,1,3,1,1993,6.73,7.16,2,1,5.0,0.311,1161784
367,2022-04-18,210,5,1,1,1991,8.91,22.85,0,0,7.46,0.009,901253
368,2021-04-09,249,5,1,2,1987,6.0,21.93,2,1,8.97,0.633,971960
369,2021-06-02,265,1,1,2,1986,3.49,4.3,2,1,9.18,0.724,987828
370,2023-05-11,261,2,2,2,1984,1.38,22.5,1,0,5.43,0.353,821529
371,2023-06-15,65,3,3,2,1980,2.58,15.88,0,1,4.2,0.873,295071
372,2023-05-28,254,4,3,1,1988,6.85,15.94,0,0,9.1,0.743,1057151
373,2021-12-04,88,2,2,2,1997,2.44,21.39,0,0,3.35,0.601,289100
374,2022-12-07,138,5,3,2,2022,5.33,10.42,2,0,8.17,0.704,687185
375,2023-04-02,305,1,2,1,2021,7.29,18.51,2,0,9.18,0.769,1120130
376,2021-06-12,303,3,2,1,1989,3.77,16.86,1,0,7.66,0.527,1085142
377,2022-12-21,265,1,3,1,1980,7.02,19.4,1,0,7.12,0.398,997300
378,2022-11-12,221,5,3,1,1999,6.23,16.67,2,0,1.46,0.126,891249
379,2021-06-10,186,1,2,2,2022,4.95,2.46,0,0,2.83,0.405,731722
380,2022-08-03,227,3,3,2,2008,9.08,7.67,0,0,7.0,0.55,1047191
381,2023-03-12,126,1,2,1,1981,7.23,23.53,2,0,8.07,0.948,535852
382,2022-02-02,237,3,3,1,2005,4.25,5.97,0,1,1.57,0.155,940465
383,2021-10-04,64,1,3,2,1990,8.24,12.07,0,1,1.17,0.757,357916
384,2023-03-27,341,1,3,1,2004,7.64,9.24,2,1,3.8,0.241,1258841
385,2022-05-19,263,3,3,1,2013,8.13,2.61,1,0,6.8,0.957,1112036
386,2023-06-15,257,1,3,1,2020,6.77,4.94,2,0,5.61,0.595,1048695
387,2022-01-27,218,2,1,2,1980,4.41,7.52,1,1,1.08,0.433,830469
388,2021-05-15,329,4,1,2,2010,4.14,11.85,0,0,2.36,0.347,1154365
389,2021-07-14,195,2,3,2,2017,6.89,21.93,1,0,7.77,0.202,759295
390,2022-02-05,312,4,3,1,2001,2.18,13.13,1,1,3.68,0.714,1091124
391,2022-10-02,53,2,3,2,1981,8.38,16.47,2,0,2.05,0.636,300863
392,2021-02-02,139,4,2,1,1980,4.33,10.94,0,1,1.46,0.89,575982
393,2022-11-19,109,1,1,2,2003,6.67,21.82,0,1,8.65,0.597,475147
394,2022-04-05,65,3,2,1,2015,5.49,16.73,0,1,5.24,0.17,345261
395,2023-06-02,276,3,1,1,2015,5.67,2.72,1,0,5.53,0.683,1085292
396,2022-04-15,78,5,1,2,2013,7.64,12.2,1,0,1.55,0.879,444572
397,2022-01-10,200,4,3,2,1988,6.64,20.77,2,1,5.4,0.99,817633
398,2021-01-22,294,5,3,1,1991,3.25,18.47,0,1,6.81,0.685,1110333
399,2023-01-20,319,5,2,1,1999,1.67,22.68,0,0,2.11,0.29,1029479
400,2022-11-01,128,4,2,1,1983,8.56,6.08,1,1,9.12,0.565,733339
401,2021-02-07,338,3,3,1,1994,8.96,24.44,1,1,8.05,0.515,1262267
402,2021-08-18,202,4,3,1,1983,2.48,7.48,1,0,8.22,0.512,853978
403,2021-12-31,326,1,1,2,1984,3.79,1.73,0,0,5.83,0.079,1201221
404,2022-07-17,328,5,1,1,1989,3.54,12.64,0,1,4.01,0.195,1177020
405,2022-03-14,106,5,3,2,2019,9.44,3.2,2,0,6.76,0.524,655765
406,2023-02-15,235,4,1,2,2015,2.84,17.19,2,0,3.03,0.798,795401
407,2021-10-10,142,5,2,2,2014,2.5,22.56,0,1,2.23,0.182,510200
408,2021-01-27,325,3,1,2,1980,2.64,23.07,2,1,5.84,0.164,1112773
409,2021-08-14,207,5,3,1,1997,7.57,15.37,1,0,5.31,0.76,872999
410,2021-10-04,324,4,1,2,2010,8.99,13.61,2,0,2.35,0.691,1217388
411,2023-03-09,230,3,3,2,1985,4.54,24.85,1,0,5.77,0.485,847229
412,2022-09-01,126,3,1,2,1985,2.22,14.7,2,0,5.92,0.05,464395
413,2021-10-11,200,5,2,1,2021,6.27,23.22,0,0,8.84,0.473,820405
414,2023-05-29,287,4,2,2,1998,2.89,22.96,1,0,7.83,0.835,994184
415,2022-04-26,338,5,3,2,2011,1.58,7.59,2,0,2.96,0.011,1228310
416,2022-03-29,280,1,3,2,2021,8.98,0.84,0,1,8.36,0.103,1218122
417,2023-04-09,67,1,3,1,2009,8.84,11.26,1,1,9.72,0.809,447664
418,2023-03-27,122,3,1,1,2005,9.78,21.6,1,0,7.45,0.525,573655
419,2022-10-21,238,5,1,1,1982,5.27,20.99,0,1,8.08,0.662,901498
420,2022-05-31,66,1,1,2,2012,3.65,15.29,0,0,3.4,0.745,225018
421,2022-07-01,68,2,2,1,2010,7.93,4.34,1,0,9.93,0.3,489130
422,2021-07-11,268,1,3,1,1999,2.62,3.14,0,0,2.59,0.298,971090
423,2021-02-18,169,5,1,1,1983,3.19,23.89,2,1,7.76,0.264,661638
424,2022-05-27,150,5,2,2,2011,3.3,10.82,2,1,4.56,0.167,653854
425,2021-01-17,83,1,3,1,1997,9.56,16.38,1,1,4.21,0.305,476214
426,2021-06-21,133,5,2,2,1989,7.57,22.69,1,0,3.57,0.953,557955
427,2021-08-08,245,5,3,2,2001,2.2,21.81,2,0,4.97,0.086,905309
428,2021-06-07,251,2,1,2,1996,1.84,14.39,0,1,8.12,0.241,896799
429,2022-04-22,60,3,2,2,2021,8.59,12.45,0,0,9.47,0.318,443171
430,2021-02-15,267,5,2,1,1983,8.22,18.51,1,0,4.75,0.154,1047189
431,2022-01-08,302,4,2,1,2016,7.04,9.07,0,0,6.87,0.077,1230787
432,2022-06-02,271,3,3,2,1986,2.76,15.82,1,0,8.09,0.162,1011920
433,2021-04-09,129,3,3,2,1987,5.32,1.07,0,1,1.9,0.528,614172
434,2023-06-11,56,4,2,2,1980,6.42,20.7,0,1,9.64,0.597,396964
435,2023-01-15,321,1,3,2,1987,9.39,24.95,0,1,2.9,0.215,1184659
436,2021-02-06,276,2,2,1,1998,2.52,23.89,2,0,9.24,0.504,946179
437,2021-10-07,65,5,1,1,1996,5.64,9.32,1,1,9.88,0.006,459666
438,2021-12-15,61,1,2,2,2020,2.42,13.51,0,1,1.9,0.602,209077
439,2022-05-12,340,4,2,1,1988,4.99,6.29,0,1,9.03,0.001,1339094
440,2021-10-29,290,2,3,1,1995,2.8,7.92,2,1,6.77,0.643,1092943
441,2021-06-30,70,2,3,1,2016,8.53,11.7,2,0,8.36,0.483,493578
442,2022-08-30,227,2,3,1,2006,3.29,18.8,2,0,1.98,0.109,766050
443,2021-04-09,277,4,1,2,1981,4.75,0.94,1,1,8.51,0.088,1160261
444,2022-12-01,322,1,1,1,2015,4.67,10.15,2,1,6.63,0.007,1181513
445,2021-04-26,337,5,1,2,1991,8.8,14.13,2,0,5.6,0.552,1303302
446,2021-07-10,346,2,3,1,2014,7.82,5.77,0,1,6.04,0.807,1342151
447,2021-09-10,183,2,2,1,2010,1.52,2.42,0,1,7.7,0.857,720673
448,2021-06-10,332,1,2,2,1998,1.6,13.72,2,1,3.68,0.569,1078495
449,2021-09-13,202,2,2,1,2005,5.96,16.13,0,1,9.49,0.887,805227
450,2021-11-19,115,2,3,2,2015,4.85,16.2,0,0,3.77,0.862,417025
451,2021-05-08,186,4,3,1,1983,3.48,9.24,2,1,8.89,0.698,810528
452,2021-01-18,141,3,1,2,2022,8.13,6.32,2,0,1.11,0.363,628478
453,2023-03-04,308,1,3,1,2010,2.16,5.9,2,0,9.25,0.827,1120284
454,2023-01-05,152,1,2,2,1992,9.77,1.49,2,0,8.66,0.392,784281
455,2022-07-20,104,1,1,1,2022,1.22,5.02,2,0,2.12,0.403,366650
456,2022-07-24,306,4,1,2,2018,2.06,20.56,0,0,7.63,0.678,991140
457,2021-11-19,150,4,3,1,1983,3.8,0.57,1,0,4.37,0.928,631377
458,2023-05-22,247,5,1,2,2019,5.58,1.58,0,0,5.32,0.5,1007476
459,2022-11-17,275,4,1,2,1992,2.95,3.61,2,1,1.62,0.177,1009847
460,2023-03-03,286,1,3,1,2020,7.63,10.8,1,1,2.91,0.142,1098937
461,2022-09-18,75,5,1,2,1988,4.22,8.68,1,0,9.58,0.302,434403
462,2021-10-15,170,3,2,2,1981,1.35,4.86,1,1,4.76,0.458,654654
463,2023-05-04,231,2,3,1,2014,8.9,3.22,0,0,1.23,0.298,942215
464,2022-10-25,248,2,2,1,1991,9.49,23.5,2,0,5.64,0.712,948656
465,2022-10-01,304,5,2,1,1996,6.57,22.83,0,0,9.95,0.543,1151520
466,2021-06-04,171,3,2,2,1983,8.26,19.41,1,1,4.0,0.407,724660
467,2022-05-05,80,2,2,2,1993,2.09,6.67,0,1,2.27,0.213,305861
468,2022-01-21,334,5,1,1,2000,3.42,8.43,2,1,6.79,0.605,1247984
469,2023-02-24,155,4,1,2,2020,3.93,16.81,0,0,9.28,0.674,596872
470,2021-04-14,273,1,3,1,1987,9.65,7.65,1,0,8.73,0.784,1107238
471,2022-01-28,322,3,3,2,2012,5.61,13.5,1,1,6.91,0.991,1223276
472,2023-03-22,281,2,2,1,2007,1.07,16.46,0,0,2.66,0.231,921590
473,2021-09-03,305,1,2,2,1982,4.42,13.22,2,0,8.06,0.015,1136259
474,2021-06-25,73,5,3,1,1993,1.07,10.63,2,0,8.41,0.5,380124
475,2021-02-08,158,2,3,1,1998,3.14,9.02,2,0,8.65,0.924,634573
476,2022-04-22,240,1,3,1,1985,5.09,19.55,0,1,4.64,0.249,896595
477,2022-11-13,74,4,3,2,2015,3.91,18.61,1,0,4.68,0.756,340527
478,2023-01-29,236,3,2,2,1999,1.29,17.56,0,0,2.4,0.32,753022
479,2022-06-22,337,5,3,2,1980,2.05,9.68,1,1,7.95,0.391,1238013
480,2023-05-17,165,2,1,1,1989,5.96,19.51,0,1,7.64,0.948,640713
481,2023-03-29,86,4,2,2,1992,7.26,23.96,1,0,1.9,0.461,384299
482,2022-02-12,331,3,1,2,1991,4.64,17.38,2,1,1.18,0.725,1152384
483,2022-06-09,186,3,3,1,1990,7.58,10.49,0,1,9.57,0.55,852922
484,2023-04-08,276,4,1,1,2015,2.47,20.01,2,1,1.16,0.764,888417
485,2022-05-21,231,2,3,1,1996,2.1,15.43,0,1,6.66,0.317,866529
486,2023-04-05,135,3,1,1,2008,8.56,22.0,2,1,5.08,0.877,568428
487,2021-02-05,102,5,2,2,1982,4.05,17.97,1,0,8.0,0.549,450149
488,2022-11-16,284,1,1,1,2008,4.89,19.36,1,1,1.79,0.309,958871
489,2021-01-20,316,5,2,2,1989,9.53,16.85,1,1,7.14,0.038,1308605
490,2021-11-17,336,3,1,1,1998,4.82,2.75,1,1,6.53,0.013,1275112
491,2023-02-15,149,1,1,2,1983,1.03,12.39,0,0,8.68,0.353,540360
492,2022-05-27,136,4,2,1,2017,9.44,1.88,1,1,5.67,0.216,751120
493,2022-02-04,64,1,2,1,1991,1.13,11.46,2,0,7.55,0.053,339833
494,2022-10-16,150,1,3,1,2010,6.96,18.05,2,1,4.94,0.553,636959
495,2023-06-02,214,1,2,1,1981,3.91,10.82,0,1,9.86,0.989,787380
496,2022-04-16,78,3,2,1,1980,5.23,0.54,0,0,6.03,0.422,443818
497,2021-05-23,163,2,3,2,1996,5.93,9.55,1,0,7.78,0.552,724252
498,2021-04-02,156,3,2,2,2004,4.68,2.16,0,0,1.84,0.22,642517
499,2021-12-20,179,2,2,2,1984,7.97,19.62,1,1,5.16,0.205,744814
500,2023-04-14,133,4,1,2,1993,9.38,19.7,0,0,1.58,0.328,627194
501,2023-03-11,320,4,3,2,1989,1.78,20.26,1,0,2.1,0.835,1060596
502,2022-12-28,293,4,3,1,2000,8.2,1.24,2,0,5.56,0.961,1230896
503,2023-05-04,263,4,1,1,2004,2.16,1.29,1,0,4.17,0.74,1005959
504,2021-02-20,215,4,3,2,2014,1.72,22.63,2,0,5.14,0.021,751491
505,2022-10-27,328,5,1,2,1982,9.6,3.53,2,0,5.47,0.438,1358328
506,2022-11-29,108,3,2,2,1997,5.4,16.92,0,1,2.44,0.421,449053
507,2022-07-29,139,2,3,2,2015,2.37,19.99,2,0,4.29,0.935,462931
508,2021-07-09,243,4,2,2,2018,6.13,11.47,1,0,8.75,0.746,978655
509,2021-05-05,172,5,3,1,2012,3.37,13.89,0,0,8.71,0.714,700066
510,2021-05-30,185,5,2,2,1996,5.18,6.07,0,0,5.42,0.565,777267
511,2021-11-10,188,5,3,1,2019,6.62,23.13,1,1,7.74,0.646,787260
512,2022-07-24,278,3,3,2,1985,8.82,7.89,0,0,7.78,0.699,1136525
513,2021-12-08,323,4,2,1,2013,1.03,5.84,1,1,1.4,0.553,1125963
514,2021-11-01,99,5,1,2,2005,2.93,13.37,2,1,6.5,0.845,429156
515,2022-11-23,167,5,3,2,2021,1.87,5.17,0,0,8.24,0.037,749967
516,2022-11-13,251,4,1,1,2010,1.87,17.32,2,0,6.35,0.941,876025
517,2023-04-18,240,3,1,1,2007,9.51,13.12,0,1,5.87,0.774,992390
518,2023-02-22,230,5,1,1,2015,9.42,4.12,1,0,5.78,0.529,1020485
519,2021-02-23,127,2,1,2,1992,7.74,2.15,1,0,5.57,0.86,617061
520,2022-03-20,124,1,1,2,2000,6.79,3.86,1,1,8.0,0.828,596678
521,2022-09-05,344,1,1,2,2005,8.63,3.85,1,0,6.78,0.419,1333949
522,2021-09-21,330,1,3,2,2010,1.53,8.16,0,1,2.94,0.84,1074878
523,2021-02-22,70,3,1,1,1995,2.08,20.92,2,0,4.9,0.188,272671
524,2022-07-26,220,5,3,1,2010,3.85,1.9,2,1,5.76,0.469,950082
525,2022-09-12,64,1,3,1,1992,8.49,3.64,0,0,4.77,0.232,469931
526,2021-01-05,260,1,3,1,2009,5.25,7.92,0,0,3.14,0.124,951563
527,2021-04-13,97,4,2,1,2011,5.53,14.06,2,1,2.12,0.895,422270
528,2021-07-15,135,5,1,1,1984,3.06,19.19,2,0,2.06,0.367,523779
529,2023-02-13,198,5,2,1,1991,6.84,23.07,0,0,3.67,0.684,729476
530,2023-05-27,237,4,1,2,2018,8.99,10.6,0,0,4.62,0.375,1012891
531,2023-06-03,200,5,2,2,2020,3.97,3.09,0,0,7.15,0.544,869200
532,2021-12-16,190,2,3,1,2016,6.57,5.73,0,0,9.86,0.348,863194
533,2021-02-16,118,3,2,1,1983,3.99,7.54,0,1,9.08,0.743,522353
534,2023-05-17,309,4,3,2,2021,8.13,19.76,2,0,8.32,0.786,1204850
535,2023-04-03,58,1,2,1,2022,5.27,17.32,2,0,8.32,0.431,315990
536,2023-03-31,170,5,1,2,2008,4.06,5.62,1,0,6.36,0.86,720724
537,2022-10-18,150,2,1,2,2020,4.78,21.05,1,0,3.27,0.355,546658
538,2021-09-26,198,2,2,1,1984,1.82,21.55,2,0,5.25,0.762,634032
539,2022-01-05,195,3,2,2,1990,8.8,22.12,2,0,2.28,0.65,790142
540,2022-09-28,292,2,1,2,2009,9.62,7.24,1,1,6.1,0.456,1199668
541,2021-04-16,290,5,2,2,1988,5.3,3.78,1,0,1.21,0.889,1107641
542,2022-11-01,92,5,2,1,2007,2.99,3.05,1,0,2.71,0.572,442991
543,2022-10-21,144,2,1,1,2001,6.98,10.3,0,1,7.41,0.84,643753
544,2022-10-19,275,5,3,2,1990,5.07,11.02,1,1,3.49,0.733,1016532
545,2021-04-30,55,5,1,1,2000,3.27,21.77,0,0,4.78,0.533,249202
546,2023-04-11,263,1,1,2,1985,1.35,7.06,0,1,8.49,0.326,968825
547,2023-02-26,255,4,2,2,2005,9.01,15.86,1,0,1.4,0.951,999077
548,2022-08-27,116,5,1,1,1995,8.17,19.81,2,0,1.2,0.057,560351
549,2021-02-27,149,5,1,2,1993,8.46,7.09,1,0,3.06,0.894,712788
550,2021-12-12,61,3,2,2,2014,4.96,7.04,1,0,7.16,0.506,404585
551,2023-01-11,286,4,2,2,2021,7.78,16.89,1,1,3.13,0.749,1084575
552,2022-04-19,307,4,3,2,2015,6.23,18.29,1,0,8.77,0.334,1204824
553,2021-04-27,184,4,1,2,2001,4.37,24.01,1,0,4.17,0.384,667469
554,2023-04-10,271,2,3,2,1981,8.58,21.32,0,1,3.55,0.191,1035799
555,2023-03-02,205,1,3,2,1992,9.99,20.64,1,1,3.1,0.954,840351
556,2021-05-07,191,1,3,1,1990,9.09,17.46,2,1,6.17,0.043,824757
557,2022-01-28,207,3,3,1,1991,7.99,3.4,2,0,8.71,0.387,952115
558,2022-10-03,311,4,1,2,2012,7.73,20.33,0,1,4.65,0.335,1113466
559,2021-02-27,332,4,1,1,2001,6.85,23.42,0,1,3.27,0.813,1144628
560,2022-09-26,278,5,1,2,1988,8.68,10.07,1,0,4.79,0.502,1122076
561,2022-05-28,329,2,3,2,1986,5.44,8.18,1,0,9.14,0.169,1269198
562,2023-01-21,339,2,2,2,1996,2.64,13.3,0,1,4.01,0.509,1161808
563,2023-03-13,217,3,1,2,1989,7.91,23.93,2,0,6.9,0.236,876234
564,2021-04-06,96,1,3,1,2017,9.28,1.75,1,0,3.97,0.017,551515
565,2022-09-30,252,4,3,2,2018,4.07,17.87,2,0,7.07,0.545,954473
566,2021-04-28,263,3,3,2,2004,8.05,20.46,0,1,8.93,0.36,1039606
567,2022-07-14,295,2,3,1,2006,3.46,19.82,2,1,6.39,0.239,1029448
568,2022-08-24,73,2,3,1,2009,9.48,14.39,2,1,9.53,0.172,530624
569,2022-05-03,323,2,3,1,2009,7.15,23.05,2,1,6.41,0.454,1196912
570,2021-08-25,93,4,1,1,2022,6.12,3.8,1,0,9.77,0.87,543997
571,2023-06-04,205,4,2,1,2013,8.02,6.51,0,0,7.51,0.758,916715
572,2023-06-16,248,4,1,1,2012,8.32,8.02,1,0,6.88,0.005,1051974
573,2021-09-29,211,5,1,2,2011,9.03,0.71,2,0,8.47,0.731,1024127
574,2021-07-08,283,1,3,2,2021,9.11,9.58,1,0,1.1,0.073,1087510
575,2022-12-05,212,2,1,1,1991,1.47,4.44,1,1,3.32,0.548,734448
576,2022-03-23,165,2,2,1,2020,2.11,18.25,1,0,2.94,0.78,544173
577,2022-08-04,142,5,2,2,2002,8.43,10.67,0,1,2.0,0.453,684823
578,2023-03-01,91,2,3,1,2008,9.51,17.76,0,1,9.44,0.377,524284
579,2023-05-11,333,2,2,1,2022,3.77,7.69,2,0,2.18,0.939,1137954
580,2021-09-04,259,4,3,1,1980,1.08,3.73,1,0,3.37,0.029,972517
581,2021-03-17,255,4,2,2,1999,3.9,3.73,2,0,4.02,0.106,1012293
582,2021-06-03,269,1,2,1,1989,4.45,5.48,1,1,6.62,0.87,985415
583,2022-10-18,329,2,1,2,1998,7.85,3.32,2,0,7.91,0.886,1274090
584,2022-03-11,185,3,2,2,2002,1.43,5.9,0,1,6.44,0.373,696923
585,2021-03-27,155,2,3,2,2000,2.91,14.69,2,1,7.74,0.54,580413
586,2022-11-28,167,2,2,1,2022,9.05,6.78,0,0,4.62,0.164,797803
587,2021-10-12,286,1,2,1,2014,2.39,8.9,1,1,9.96,0.884,1036548
588,2021-08-08,149,3,1,2,2011,7.83,1.79,1,1,2.53,0.469,728627
589,2021-03-10,310,2,3,2,1989,4.25,22.36,1,0,4.6,0.564,1051927
590,2021-02-16,335,3,3,1,1981,6.96,3.88,2,0,8.49,0.118,1341049
591,2021-04-04,152,4,3,2,2015,1.66,9.04,2,1,3.22,0.615,585290
592,2023-01-20,112,4,1,1,1985,3.58,9.8,2,1,7.76,0.696,505494
593,2022-03-29,224,3,2,2,2022,4.82,19.42,0,0,4.28,0.295,801445
594,2021-07-23,331,2,3,1,1996,8.71,12.35,1,0,2.6,0.896,1202255
595,2021-08-06,342,3,2,1,1994,6.07,9.88,1,0,4.63,0.204,1269176
596,2022-04-19,275,3,2,2,2015,1.41,17.55,0,0,8.06,0.897,914617
597,2022-03-08,56,4,2,2,2003,8.22,15.13,0,0,2.01,0.703,359383
598,2021-12-07,176,3,1,1,2019,1.49,2.41,1,1,5.64,0.831,686215
599,2022-07-05,141,5,2,2,2008,9.41,8.16,1,1,7.67,0.699,751019
600,2022-09-04,239,5,1,2,1993,2.91,24.48,0,1,7.76,0.428,861838
601,2021-10-16,102,4,1,2,1981,5.39,12.34,0,0,4.51,0.332,449903
602,2021-09-11,291,2,1,1,2001,1.65,10.89,1,1,5.2,0.734,963933
603,2023-01-04,181,2,3,2,1985,6.06,4.17,1,0,8.71,0.298,818136
604,2021-12-23,161,4,1,2,1988,5.48,21.06,0,0,2.88,0.062,616983
605,2021-01-23,56,2,3,2,1991,4.69,3.77,1,0,9.93,0.247,404836
606,2023-02-01,279,1,1,2,2021,1.32,3.07,0,1,4.77,0.755,982699
607,2022-06-06,205,5,1,1,2018,8.91,11.26,1,1,3.48,0.793,898246
608,2023-01-28,246,1,1,2,1984,8.22,11.2,2,0,1.02,0.277,957399
609,2023-04-17,272,1,1,1,2019,6.7,24.55,2,1,2.13,0.328,931635
610,2021-04-10,299,1,2,1,1980,6.15,3.62,1,0,7.81,0.549,1163680
611,2023-03-13,132,4,2,2,1989,7.25,12.35,0,0,6.84,0.262,619860
612,2021-06-29,289,1,1,2,1990,2.3,5.43,2,0,3.22,0.606,976763
613,2021-08-11,312,3,2,1,2006,9.39,17.69,0,1,9.34,0.282,1258152
614,2023-02-01,238,2,3,2,2002,3.56,10.1,2,0,8.52,0.121,918347
615,2022-10-21,339,4,2,2,1999,6.91,16.39,2,1,3.42,0.155,1261804
616,2022-03-18,107,3,2,1,1984,6.46,8.79,2,1,3.97,0.251,558953
617,2022-08-31,58,3,2,2,1992,6.73,14.33,1,0,2.66,0.168,327491
618,2023-02-08,164,5,1,2,1989,8.91,11.99,1,1,6.78,0.974,791353
619,2021-11-21,259,5,3,2,2015,3.66,9.67,0,0,7.31,0.658,999834
620,2022-05-31,90,3,1,1,2020,7.74,13.67,1,1,4.56,0.179,481873
621,2021-01-16,222,5,3,2,1995,6.39,9.9,0,0,7.63,0.424,956435
622,2023-03-03,283,2,1,1,1986,1.68,20.25,2,0,9.92,0.269,971775
623,2021-12-02,330,2,2,1,2011,4.73,12.63,1,0,6.51,0.685,1186239
624,2023-01-29,127,5,3,1,2004,8.54,22.63,2,1,6.84,0.867,611579
625,2021-09-15,157,1,2,2,2005,3.84,5.96,0,0,4.36,0.401,557176
626,2022-05-12,330,3,3,2,2015,5.34,3.25,1,0,1.1,0.429,1200031
627,2023-06-15,88,2,3,1,2007,5.4,9.83,1,0,9.59,0.398,475733
628,2021-06-09,168,5,1,1,1991,6.56,5.0,2,0,7.95,0.449,810198
629,2022-04-20,76,5,1,2,2005,8.96,10.13,1,1,7.26,0.036,585823
630,2023-05-02,153,2,2,2,1983,2.56,5.58,0,1,1.27,0.593,554748
631,2022-10-26,123,2,2,1,2002,5.54,21.77,1,1,7.83,0.952,488858
632,2022-11-21,240,1,3,2,2019,4.82,14.41,2,1,7.03,0.785,909963
633,2022-11-06,196,5,3,1,2003,3.66,12.69,0,0,6.12,0.861,773022
634,2022-01-15,304,5,1,1,2010,9.28,19.8,1,0,6.61,0.229,1209843
635,2022-06-29,333,4,1,2,2009,1.07,3.69,2,1,9.27,0.607,1222585
636,2022-11-22,262,1,1,2,1982,2.1,21.5,2,0,1.06,0.893,750106
637,2022-03-03,172,2,1,2,1995,7.6,12.34,2,1,2.41,0.069,733576
638,2022-09-05,255,2,1,1,2013,3.37,3.84,2,0,9.05,0.877,967618
639,2021-09-25,289,3,3,2,2017,7.51,20.58,2,0,1.07,0.065,1044350
640,2023-04-15,335,2,3,2,2007,8.49,11.79,0,1,9.13,0.983,1315328
641,2022-07-31,71,5,2,1,2020,3.29,15.31,2,0,1.27,0.084,354114
