transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,channel,payment_method,membership_tier
318,2023-12-05,CUST1192,Female,52,Sports,1,62,62,Store,E-Wallet,Gold
319,2023-05-28,CUST1113,Male,25,Home,4,174,696,Store,Debit Card,Gold
320,2023-04-24,CUST0451,Female,28,Beauty,3,116,348,Store,Cash,Bronze
321,2023-04-07,CUST0902,Female,65,Sports,1,111,111,Store,Cash,Silver
322,2023-02-16,CUST0197,Male,31,Home,1,194,194,Store,Cash,Silver
323,2023-01-29,CUST0760,Male,27,Clothing,2,96,192,Store,Debit Card,Silver
324,2023-03-23,CUST0681,Male,52,Clothing,4,110,440,Online,Debit Card,Silver
325,2023-01-22,CUST0166,Male,58,Clothing,3,78,234,Online,E-Wallet,Gold
326,2023-11-18,CUST0596,Female,23,Sports,2,145,290,Store,Cash,Gold
327,2023-09-15,CUST0508,Male,32,Sports,4,59,236,Store,Debit Card,Gold
328,2023-09-05,CUST0560,Male,21,Home,2,252,504,Store,Credit Card,Bronze
329,2023-03-24,CUST1188,Female,23,Electronics,2,619,1238,Online,Debit Card,Bronze
330,2023-10-10,CUST0842,Male,21,Clothing,3,124,372,Store,Cash,Bronze
331,2023-09-05,CUST0915,Female,62,Home,1,229,229,Online,Cash,Bronze
332,2023-05-31,CUST0757,Female,28,Home,1,235,235,Store,Debit Card,Gold
333,2023-11-27,CUST1185,Male,30,Clothing,2,77,154,Online,Debit Card,Gold
334,2023-11-17,CUST0870,Male,66,Beauty,3,25,75,Online,E-Wallet,Bronze
335,2023-05-17,CUST0549,Female,67,Clothing,3,97,291,Online,Cash,Bronze
336,2023-01-18,CUST0092,Male,41,Clothing,3,43,129,Online,E-Wallet,Gold
337,2023-11-07,CUST1153,Male,66,Beauty,2,57,114,Online,E-Wallet,Bronze
338,2023-04-19,CUST0242,Male,59,Home,3,199,597,Store,Credit Card,Bronze
339,2023-11-15,CUST0061,Female,22,Clothing,4,94,376,Online,Debit Card,Silver
340,2023-10-22,CUST0314,Male,56,Electronics,1,412,412,Online,Credit Card,Silver
341,2023-03-28,CUST0261,Male,54,Electronics,4,670,2680,Store,Credit Card,Silver
342,2023-04-22,CUST0495,Female,35,Sports,1,183,183,Online,Debit Card,Silver
343,2023-07-28,CUST0289,Female,51,Beauty,2,29,58,Store,Debit Card,Gold
344,2023-06-16,CUST0206,Female,50,Beauty,4,28,112,Store,Cash,Silver
345,2023-12-20,CUST0175,Male,56,Beauty,5,68,340,Online,E-Wallet,Silver
346,2023-03-12,CUST0017,Male,18,Sports,5,152,760,Store,Debit Card,Bronze
347,2023-01-25,CUST0171,Female,42,Beauty,5,51,255,Online,E-Wallet,Bronze
348,2023-11-08,CUST0632,Male,58,Electronics,5,704,3520,Store,Debit Card,Bronze
349,2023-05-27,CUST0339,Female,47,Clothing,1,54,54,Store,E-Wallet,Silver
350,2023-02-17,CUST0435,Male,66,Clothing,4,143,572,Store,Debit Card,Silver
351,2023-02-14,CUST0333,Female,21,Home,5,241,1205,Store,E-Wallet,Gold
352,2023-04-17,CUST1146,Female,51,Beauty,3,28,84,Store,E-Wallet,Gold
353,2023-05-16,CUST1072,Female,69,Electronics,2,513,1026,Store,Cash,Bronze
354,2023-01-29,CUST0044,Female,34,Beauty,4,111,444,Online,Cash,Gold
355,2023-10-04,CUST0899,Male,30,Clothing,4,101,404,Store,Debit Card,Gold
356,2023-08-25,CUST1064,Female,19,Beauty,2,98,196,Online,E-Wallet,Gold
357,2023-10-06,CUST0858,Female,20,Clothing,1,101,101,Online,Credit Card,Bronze
358,2023-06-22,CUST0990,Male,39,Home,5,214,1070,Online,Cash,Bronze
359,2023-07-26,CUST0975,Male,39,Home,4,60,240,Online,Credit Card,Bronze
360,2023-06-12,CUST0608,Male,63,Sports,4,183,732,Store,E-Wallet,Gold
361,2023-04-14,CUST0455,Male,55,Sports,2,231,462,Online,Cash,Gold
362,2023-10-14,CUST0957,Male,33,Beauty,5,110,550,Store,Credit Card,Bronze
363,2023-07-06,CUST0803,Male,31,Sports,3,215,645,Online,Debit Card,Bronze
364,2023-12-22,CUST0992,Male,27,Beauty,2,99,198,Store,Credit Card,Bronze
365,2023-01-19,CUST0383,Female,36,Beauty,2,62,124,Store,E-Wallet,Gold
366,2023-07-02,CUST0994,Female,67,Home,5,110,550,Online,Debit Card,Bronze
367,2023-06-15,CUST0170,Male,35,Electronics,3,487,1461,Online,Cash,Gold
368,2023-05-13,CUST0277,Male,18,Electronics,3,710,2130,Online,Cash,Bronze
369,2023-08-02,CUST0616,Female,50,Clothing,1,181,181,Store,Cash,Gold
370,2023-09-25,CUST0207,Male,66,Home,3,72,216,Online,Debit Card,Silver
371,2023-10-26,CUST0876,Female,33,Home,5,187,935,Online,Debit Card,Gold
372,2023-02-14,CUST0519,Female,54,Beauty,3,92,276,Online,Credit Card,Gold
373,2023-11-09,CUST0631,Female,59,Sports,4,66,264,Online,Credit Card,Gold
374,2023-01-11,CUST0494,Female,55,Clothing,2,147,294,Online,Debit Card,Gold
375,2023-03-25,CUST0485,Male,63,Beauty,5,75,375,Online,E-Wallet,Bronze
376,2023-02-25,CUST0862,Male,49,Home,2,223,446,Online,Credit Card,Silver
377,2023-01-04,CUST1110,Female,22,Clothing,2,158,316,Online,Debit Card,Silver
378,2023-08-26,CUST1152,Male,48,Beauty,4,81,324,Store,Debit Card,Bronze
379,2023-06-30,CUST0106,Male,59,Clothing,1,57,57,Store,Cash,Gold
380,2023-01-13,CUST0679,Male,33,Electronics,1,239,239,Store,Cash,Silver
381,2023-11-23,CUST0444,Female,42,Electronics,3,247,741,Online,Debit Card,Bronze
382,2023-12-03,CUST0877,Male,21,Electronics,5,589,2945,Online,Cash,Bronze
383,2023-06-09,CUST0845,Female,55,Beauty,4,22,88,Online,Cash,Silver
384,2023-01-06,CUST0185,Male,22,Beauty,2,68,136,Online,E-Wallet,Bronze
385,2023-10-14,CUST1151,Male,59,Sports,2,62,124,Online,Credit Card,Bronze
386,2023-09-30,CUST0337,Male,43,Clothing,2,62,124,Store,Cash,Bronze
387,2023-07-08,CUST0156,Female,67,Clothing,2,184,368,Store,Debit Card,Silver
388,2023-06-20,CUST0781,Male,26,Sports,5,165,825,Online,Debit Card,Gold
389,2023-06-29,CUST0565,Female,52,Electronics,1,507,507,Store,Debit Card,Bronze
390,2023-08-25,CUST0140,Male,57,Electronics,1,271,271,Online,Debit Card,Gold
391,2023-04-13,CUST0139,Female,40,Beauty,1,112,112,Online,Debit Card,Silver
392,2023-04-12,CUST0946,Male,68,Sports,5,226,1130,Store,E-Wallet,Bronze
393,2023-04-25,CUST1173,Female,55,Clothing,3,45,135,Store,Credit Card,Gold
394,2023-10-26,CUST0177,Female,63,Home,2,91,182,Store,Debit Card,Gold
395,2023-07-29,CUST0796,Male,64,Electronics,4,671,2684,Online,E-Wallet,Gold
396,2023-05-22,CUST0472,Female,26,Sports,1,167,167,Online,E-Wallet,Silver
397,2023-01-05,CUST0152,Male,61,Beauty,2,34,68,Online,Cash,Silver
398,2023-12-06,CUST0351,Female,20,Home,4,148,592,Online,Credit Card,Bronze
399,2023-04-26,CUST0852,Female,32,Sports,5,159,795,Online,Credit Card,Bronze
400,2023-03-11,CUST0984,Male,35,Electronics,3,311,933,Store,E-Wallet,Gold
401,2023-12-26,CUST0726,Female,22,Beauty,2,71,142,Online,Credit Card,Bronze
402,2023-02-06,CUST0311,Male,57,Beauty,5,78,390,Online,Cash,Silver
403,2023-11-28,CUST0108,Female,26,Clothing,5,164,820,Store,Cash,Silver
404,2023-09-04,CUST0674,Male,64,Home,1,81,81,Store,Credit Card,Bronze
405,2023-12-01,CUST0694,Male,43,Electronics,3,407,1221,Store,Credit Card,Silver
406,2023-03-19,CUST0849,Female,44,Sports,3,192,576,Store,Credit Card,Gold
407,2023-06-12,CUST1016,Female,64,Home,5,276,1380,Store,Debit Card,Silver
408,2023-02-28,CUST0710,Male,61,Clothing,2,56,112,Store,Cash,Gold
409,2023-08-27,CUST0575,Female,65,Home,3,159,477,Online,E-Wallet,Bronze
410,2023-05-25,CUST0381,Female,31,Beauty,2,51,102,Store,E-Wallet,Gold
411,2023-07-06,CUST0808,Male,20,Home,4,155,620,Online,E-Wallet,Gold
412,2023-06-08,CUST0171,Female,55,Electronics,5,782,3910,Online,Debit Card,Bronze
413,2023-03-01,CUST0733,Female,63,Clothing,3,190,570,Online,E-Wallet,Bronze
414,2023-01-06,CUST0919,Female,20,Clothing,2,161,322,Online,Cash,Gold
415,2023-12-03,CUST1120,Female,28,Electronics,3,615,1845,Store,Cash,Silver
416,2023-03-28,CUST0076,Male,64,Electronics,2,312,624,Store,Cash,Gold
417,2023-10-08,CUST0030,Female,58,Home,2,133,266,Store,Debit Card,Gold
418,2023-02-17,CUST0116,Male,34,Clothing,2,50,100,Online,Debit Card,Silver
419,2023-05-01,CUST0844,Female,33,Clothing,2,114,228,Online,Credit Card,Gold
420,2023-08-27,CUST0431,Male,44,Clothing,4,171,684,Store,Cash,Gold
421,2023-03-04,CUST0703,Female,38,Home,4,122,488,Online,Credit Card,Silver
422,2023-10-19,CUST0720,Female,27,Home,5,210,1050,Store,Credit Card,Bronze
423,2023-07-14,CUST0797,Male,69,Home,4,123,492,Store,E-Wallet,Bronze
424,2023-11-15,CUST0838,Female,47,Home,2,256,512,Store,Cash,Gold
425,2023-05-21,CUST0034,Female,23,Beauty,5,55,275,Online,Cash,Gold
426,2023-05-28,CUST0441,Female,28,Electronics,4,249,996,Store,Debit Card,Silver
427,2023-10-27,CUST0989,Female,52,Clothing,5,107,535,Store,Credit Card,Bronze
428,2023-12-05,CUST0415,Female,41,Sports,2,243,486,Store,E-Wallet,Silver
429,2023-09-02,CUST0423,Female,29,Beauty,1,90,90,Store,Credit Card,Bronze
430,2023-11-17,CUST0992,Male,43,Home,5,63,315,Store,E-Wallet,Silver
431,2023-11-27,CUST1195,Female,19,Sports,3,98,294,Online,Debit Card,Silver
432,2023-09-23,CUST1120,Female,33,Home,2,106,212,Store,Debit Card,Bronze
433,2023-08-30,CUST0468,Female,29,Beauty,3,53,159,Online,Credit Card,Silver
434,2023-01-10,CUST0201,Female,53,Electronics,2,238,476,Online,Debit Card,Gold
435,2023-03-19,CUST0569,Male,41,Clothing,5,51,255,Store,Debit Card,Silver
436,2023-12-23,CUST0846,Female,62,Clothing,2,97,194,Online,Debit Card,Silver
437,2023-12-02,CUST0639,Female,35,Sports,4,213,852,Online,Cash,Gold
438,2023-12-31,CUST0480,Female,33,Beauty,3,97,291,Store,Credit Card,Gold
439,2023-11-13,CUST1166,Male,69,Home,1,64,64,Store,E-Wallet,Gold
440,2023-12-01,CUST0206,Female,40,Beauty,1,118,118,Online,E-Wallet,Bronze
441,2023-07-31,CUST0251,Female,19,Beauty,5,89,445,Store,Credit Card,Gold
442,2023-09-04,CUST0072,Female,43,Electronics,4,786,3144,Online,Cash,Silver
443,2023-02-27,CUST0193,Male,20,Sports,1,228,228,Online,Cash,Bronze
444,2023-04-19,CUST0212,Male,30,Home,1,232,232,Online,Credit Card,Silver
445,2023-04-21,CUST0052,Female,40,Sports,5,164,820,Store,Credit Card,Bronze
446,2023-07-30,CUST1044,Male,55,Beauty,4,45,180,Online,Cash,Gold
447,2023-08-18,CUST0902,Male,69,Electronics,2,419,838,Online,Cash,Gold
448,2023-12-25,CUST0267,Female,33,Sports,4,102,408,Store,Credit Card,Bronze
449,2023-04-28,CUST0381,Female,28,Electronics,4,459,1836,Online,Debit Card,Bronze
450,2023-10-06,CUST0429,Male,36,Clothing,4,96,384,Store,E-Wallet,Silver
451,2023-02-04,CUST0334,Female,42,Home,1,138,138,Store,Debit Card,Silver
452,2023-02-16,CUST0507,Female,34,Sports,4,56,224,Online,Credit Card,Bronze
453,2023-05-18,CUST0330,Female,51,Electronics,5,505,2525,Online,Credit Card,Gold
454,2023-08-06,CUST0502,Female,69,Home,1,211,211,Store,Cash,Gold
455,2023-05-26,CUST0377,Male,21,Home,4,106,424,Store,Credit Card,Gold
456,2023-02-08,CUST0304,Female,29,Electronics,4,741,2964,Online,E-Wallet,Silver
457,2023-06-30,CUST1114,Female,61,Sports,1,183,183,Online,E-Wallet,Silver
458,2023-04-11,CUST0019,Female,47,Clothing,5,72,360,Store,Cash,Bronze
459,2023-11-28,CUST0405,Female,35,Sports,1,166,166,Store,Cash,Gold
460,2023-07-05,CUST0422,Male,51,Electronics,4,577,2308,Store,E-Wallet,Silver
461,2023-05-14,CUST1196,Female,56,Clothing,1,124,124,Online,E-Wallet,Gold
462,2023-09-22,CUST0433,Female,56,Clothing,5,81,405,Online,Cash,Gold
463,2023-05-03,CUST0925,Female,64,Beauty,3,98,294,Online,Credit Card,Bronze
464,2023-03-08,CUST1171,Male,25,Clothing,4,171,684,Store,E-Wallet,Bronze
465,2023-11-12,CUST0009,Female,41,Sports,5,218,1090,Store,Credit Card,Bronze
466,2023-07-27,CUST0266,Female,63,Electronics,1,505,505,Online,Debit Card,Bronze
467,2023-10-06,CUST0420,Male,31,Beauty,5,37,185,Online,Debit Card,Gold
468,2023-06-28,CUST1116,Female,25,Beauty,1,65,65,Online,E-Wallet,Gold
469,2023-09-26,CUST0606,Female,27,Sports,1,131,131,Store,Credit Card,Silver
470,2023-11-15,CUST0175,Male,56,Home,5,262,1310,Store,Debit Card,Silver
471,2023-02-14,CUST1038,Female,36,Home,1,210,210,Online,E-Wallet,Gold
472,2023-10-16,CUST0699,Male,51,Beauty,4,68,272,Store,Cash,Silver
473,2023-11-06,CUST1020,Male,39,Home,3,295,885,Store,Debit Card,Bronze
474,2023-05-14,CUST0065,Male,32,Beauty,3,96,288,Store,Credit Card,Bronze
475,2023-12-13,CUST0615,Female,24,Sports,4,228,912,Online,E-Wallet,Gold
476,2023-12-13,CUST0646,Female,65,Electronics,5,308,1540,Store,Credit Card,Bronze
477,2023-05-28,CUST0343,Female,67,Sports,5,74,370,Store,Debit Card,Gold
478,2023-02-07,CUST0249,Male,35,Sports,3,201,603,Online,Credit Card,Bronze
479,2023-08-25,CUST0344,Female,46,Beauty,1,117,117,Store,Cash,Gold
480,2023-01-16,CUST1049,Female,57,Beauty,1,116,116,Store,Debit Card,Silver
481,2023-02-14,CUST0345,Male,59,Sports,2,88,176,Online,Debit Card,Bronze
482,2023-10-01,CUST0756,Male,57,Home,4,74,296,Store,Credit Card,Bronze
483,2023-07-28,CUST0154,Male,19,Beauty,1,39,39,Store,Credit Card,Silver
484,2023-04-15,CUST1119,Male,53,Beauty,1,118,118,Online,Credit Card,Bronze
485,2023-03-14,CUST1098,Male,46,Home,2,123,246,Online,Debit Card,Gold
486,2023-08-11,CUST0197,Male,45,Electronics,2,382,764,Online,Cash,Silver
487,2023-04-09,CUST0698,Female,36,Clothing,3,108,324,Online,Cash,Silver
488,2023-08-04,CUST0144,Male,55,Electronics,4,214,856,Online,Cash,Silver
489,2023-11-01,CUST0467,Male,62,Electronics,3,783,2349,Store,Cash,Gold
490,2023-02-05,CUST0546,Male,34,Electronics,2,414,828,Online,E-Wallet,Gold
491,2023-10-11,CUST1139,Male,56,Beauty,3,70,210,Online,Cash,Gold
492,2023-08-12,CUST1136,Male,62,Beauty,1,87,87,Online,Cash,Gold
493,2023-08-07,CUST0001,Female,53,Home,1,176,176,Store,Credit Card,Gold
494,2023-07-28,CUST0383,Female,31,Beauty,5,66,330,Store,E-Wallet,Bronze
495,2023-04-05,CUST0415,Female,31,Electronics,4,223,892,Online,Cash,Gold
496,2023-09-28,CUST1051,Male,30,Clothing,4,47,188,Store,Debit Card,Bronze
497,2023-09-26,CUST0753,Female,35,Electronics,2,645,1290,Online,Cash,Bronze
498,2023-02-07,CUST0765,Female,46,Beauty,2,97,194,Online,Credit Card,Bronze
499,2023-01-22,CUST0757,Female,19,Beauty,5,62,310,Online,Credit Card,Gold
500,2023-03-22,CUST0862,Male,54,Electronics,5,268,1340,Online,Credit Card,Bronze
501,2023-12-29,CUST0265,Female,24,Home,2,169,338,Store,Cash,Bronze
502,2023-08-04,CUST0513,Female,50,Home,4,230,920,Online,Debit Card,Bronze
503,2023-07-07,CUST0228,Female,30,Clothing,2,95,190,Store,Credit Card,Gold
504,2023-07-08,CUST0295,Female,51,Clothing,1,185,185,Online,E-Wallet,Gold
505,2023-09-05,CUST0071,Female,66,Clothing,2,109,218,Online,Debit Card,Gold
506,2023-11-30,CUST0917,Male,23,Electronics,3,630,1890,Online,E-Wallet,Gold
507,2023-03-06,CUST0840,Female,52,Electronics,1,735,735,Online,Debit Card,Bronze
508,2023-07-31,CUST0459,Female,65,Sports,3,80,240,Online,Cash,Silver
509,2023-10-21,CUST0273,Female,52,Electronics,3,767,2301,Online,Credit Card,Bronze
510,2023-12-07,CUST0820,Female,61,Sports,5,230,1150,Store,Credit Card,Silver
511,2023-12-02,CUST0538,Female,24,Home,1,82,82,Online,Cash,Silver
512,2023-07-25,CUST0814,Female,39,Beauty,2,100,200,Online,Credit Card,Bronze
513,2023-08-27,CUST0438,Male,40,Sports,2,146,292,Online,Credit Card,Gold
514,2023-01-27,CUST1068,Male,19,Clothing,1,148,148,Store,Debit Card,Bronze
515,2023-03-28,CUST0848,Female,50,Sports,2,206,412,Store,Credit Card,Gold
516,2023-01-03,CUST0583,Female,49,Clothing,2,174,348,Online,Cash,Silver
517,2023-03-31,CUST0583,Male,59,Clothing,4,136,544,Store,E-Wallet,Bronze
518,2023-01-15,CUST0032,Male,32,Beauty,4,55,220,Store,Cash,Silver
519,2023-07-22,CUST0447,Female,57,Clothing,1,156,156,Online,E-Wallet,Bronze
520,2023-08-04,CUST0657,Female,34,Sports,1,186,186,Store,Credit Card,Silver
521,2023-04-04,CUST0368,Female,27,Clothing,3,188,564,Store,Credit Card,Silver
522,2023-07-31,CUST0496,Male,48,Sports,5,226,1130,Online,Debit Card,Gold
523,2023-04-17,CUST0559,Female,69,Home,1,74,74,Online,Credit Card,Silver
524,2023-06-23,CUST0154,Male,34,Home,1,284,284,Online,Credit Card,Bronze
525,2023-05-11,CUST0831,Female,24,Beauty,1,118,118,Online,Debit Card,Bronze
526,2023-11-14,CUST0822,Female,46,Electronics,1,736,736,Store,E-Wallet,Silver
527,2023-12-02,CUST0148,Male,62,Electronics,3,289,867,Online,Cash,Gold
528,2023-09-10,CUST0068,Female,61,Clothing,3,181,543,Store,Credit Card,Silver
529,2023-04-08,CUST0894,Male,65,Home,2,264,528,Online,Debit Card,Gold
530,2023-07-02,CUST0558,Female,61,Home,2,75,150,Store,Debit Card,Silver
531,2023-01-18,CUST0278,Female,65,Home,4,291,1164,Store,Debit Card,Gold
532,2023-04-17,CUST0565,Female,22,Sports,3,180,540,Store,Credit Card,Bronze
533,2023-09-28,CUST1033,Male,28,Beauty,5,40,200,Online,E-Wallet,Silver
534,2023-02-04,CUST0472,Female,34,Clothing,4,158,632,Store,Cash,Silver
535,2023-09-14,CUST0883,Female,35,Home,4,273,1092,Store,Cash,Silver
536,2023-03-22,CUST1036,Male,29,Clothing,2,164,328,Store,Debit Card,Silver
537,2023-11-05,CUST0636,Female,31,Home,2,95,190,Online,Debit Card,Silver
538,2023-12-08,CUST0981,Male,18,Sports,4,184,736,Online,Debit Card,Silver
539,2023-02-13,CUST0086,Male,27,Clothing,2,184,368,Online,E-Wallet,Bronze
540,2023-12-07,CUST0070,Female,49,Electronics,1,642,642,Online,E-Wallet,Silver
541,2023-03-15,CUST0283,Female,69,Electronics,4,743,2972,Online,Debit Card,Gold
542,2023-10-14,CUST0477,Male,68,Electronics,5,457,2285,Online,Credit Card,Silver
543,2023-04-20,CUST0402,Male,19,Sports,4,226,904,Online,Debit Card,Bronze
544,2023-01-13,CUST0943,Male,40,Electronics,4,241,964,Store,Debit Card,Bronze
545,2023-10-07,CUST0140,Female,30,Clothing,5,96,480,Store,Credit Card,Gold
546,2023-04-14,CUST0090,Female,35,Beauty,2,21,42,Store,Credit Card,Silver
547,2023-09-15,CUST0972,Male,49,Sports,2,237,474,Store,Credit Card,Bronze
548,2023-06-18,CUST0845,Female,52,Sports,2,205,410,Store,Cash,Bronze
549,2023-03-06,CUST0710,Male,40,Home,3,144,432,Store,E-Wallet,Silver
550,2023-09-12,CUST0189,Female,65,Home,5,149,745,Store,E-Wallet,Bronze
551,2023-11-21,CUST0524,Female,30,Home,4,285,1140,Store,Debit Card,Bronze
552,2023-02-27,CUST0368,Female,58,Beauty,2,72,144,Online,Credit Card,Gold
553,2023-05-23,CUST0377,Male,35,Sports,5,53,265,Online,E-Wallet,Bronze
554,2023-04-08,CUST0215,Male,51,Home,5,205,1025,Store,Debit Card,Bronze
555,2023-07-26,CUST0429,Male,49,Home,2,157,314,Online,Credit Card,Gold
556,2023-12-10,CUST0859,Female,21,Beauty,2,81,162,Store,Cash,Bronze
557,2023-07-18,CUST0836,Male,57,Clothing,1,165,165,Online,Cash,Gold
558,2023-03-21,CUST0689,Female,67,Electronics,5,738,3690,Store,Debit Card,Gold
559,2023-03-17,CUST0817,Female,32,Sports,4,230,920,Store,E-Wallet,Bronze
560,2023-05-25,CUST0917,Female,53,Clothing,5,186,930,Online,E-Wallet,Gold
561,2023-10-27,CUST0365,Male,27,Electronics,4,316,1264,Online,Debit Card,Bronze
562,2023-01-10,CUST0231,Male,56,Beauty,4,27,108,Online,Credit Card,Silver
563,2023-09-22,CUST0049,Female,55,Electronics,5,257,1285,Store,Cash,Gold
564,2023-04-07,CUST1016,Male,18,Sports,3,55,165,Store,Debit Card,Gold
565,2023-05-07,CUST0092,Male,35,Home,4,64,256,Store,Debit Card,Bronze
566,2023-12-19,CUST0019,Male,42,Electronics,5,586,2930,Store,Credit Card,Silver
567,2023-06-21,CUST0055,Male,30,Sports,2,164,328,Store,Cash,Bronze
568,2023-11-18,CUST0849,Male,37,Beauty,3,82,246,Store,Credit Card,Gold
569,2023-09-15,CUST0943,Female,24,Home,3,269,807,Store,Cash,Bronze
570,2023-07-15,CUST0204,Female,59,Sports,1,118,118,Store,Cash,Silver
571,2023-10-13,CUST0529,Male,45,Beauty,3,98,294,Online,E-Wallet,Bronze
572,2023-08-02,CUST0419,Male,18,Beauty,3,39,117,Online,Cash,Gold
573,2023-04-13,CUST1120,Female,25,Home,2,236,472,Online,Cash,Silver
574,2023-11-23,CUST1186,Male,68,Home,2,196,392,Store,Debit Card,Bronze
575,2023-01-04,CUST0158,Female,55,Home,1,82,82,Store,E-Wallet,Gold
576,2023-08-05,CUST0088,Female,55,Electronics,1,550,550,Online,E-Wallet,Gold
577,2023-03-15,CUST0658,Female,23,Home,2,100,200,Online,Debit Card,Bronze
578,2023-06-28,CUST0314,Male,20,Clothing,4,109,436,Online,Debit Card,Silver
579,2023-11-28,CUST0509,Male,41,Sports,1,187,187,Store,E-Wallet,Silver
580,2023-08-07,CUST0325,Male,20,Sports,3,236,708,Online,Credit Card,Bronze
581,2023-06-25,CUST1192,Female,30,Beauty,4,96,384,Store,Debit Card,Bronze
582,2023-12-03,CUST0355,Male,43,Electronics,2,788,1576,Online,Cash,Gold
583,2023-11-19,CUST0439,Male,56,Beauty,4,107,428,Store,Credit Card,Bronze
584,2023-09-25,CUST0693,Female,62,Sports,2,129,258,Store,Cash,Bronze
585,2023-01-11,CUST0730,Male,24,Sports,2,124,248,Store,Debit Card,Silver
586,2023-01-20,CUST0447,Male,62,Electronics,2,663,1326,Store,Debit Card,Bronze
587,2023-08-26,CUST1115,Male,69,Clothing,4,152,608,Store,Debit Card,Silver
588,2023-10-01,CUST0133,Male,65,Sports,5,219,1095,Online,Debit Card,Gold
589,2023-01-16,CUST0225,Male,45,Beauty,2,32,64,Store,Cash,Bronze
590,2023-10-07,CUST0660,Female,64,Sports,3,56,168,Store,Cash,Silver
591,2023-08-14,CUST0453,Male,68,Sports,2,113,226,Store,E-Wallet,Silver
592,2023-03-05,CUST1027,Male,38,Sports,4,204,816,Store,Cash,Silver
593,2023-03-07,CUST1070,Male,48,Beauty,4,84,336,Online,Cash,Bronze
594,2023-02-12,CUST0281,Female,22,Home,3,185,555,Store,Debit Card,Silver
595,2023-07-08,CUST0230,Female,66,Clothing,2,124,248,Store,Debit Card,Bronze
596,2023-08-06,CUST1006,Male,33,Sports,5,64,320,Store,E-Wallet,Bronze
597,2023-02-16,CUST0259,Female,55,Sports,3,215,645,Online,Credit Card,Gold
598,2023-09-21,CUST0456,Female,38,Electronics,5,398,1990,Online,E-Wallet,Silver
599,2023-09-06,CUST0031,Female,33,Sports,1,78,78,Online,E-Wallet,Bronze
600,2023-02-06,CUST0886,Male,44,Electronics,5,611,3055,Online,Credit Card,Silver
601,2023-08-08,CUST0988,Male,63,Sports,5,154,770,Online,Credit Card,Bronze
602,2023-05-09,CUST0923,Female,19,Clothing,2,106,212,Online,Debit Card,Silver
603,2023-07-23,CUST1026,Male,18,Sports,4,242,968,Store,E-Wallet,Bronze
604,2023-09-16,CUST0105,Female,53,Beauty,4,93,372,Online,E-Wallet,Gold
605,2023-07-26,CUST0243,Female,28,Electronics,2,314,628,Online,Debit Card,Gold
606,2023-06-27,CUST0297,Female,32,Beauty,3,45,135,Online,Credit Card,Gold
607,2023-05-12,CUST0455,Male,65,Home,2,247,494,Online,Debit Card,Bronze
608,2023-08-05,CUST0439,Male,69,Clothing,3,108,324,Store,Credit Card,Bronze
609,2023-06-18,CUST0434,Male,46,Clothing,2,139,278,Online,Debit Card,Bronze
610,2023-12-02,CUST0785,Male,50,Home,3,235,705,Store,Debit Card,Gold
611,2023-01-02,CUST0495,Female,46,Beauty,1,101,101,Store,Debit Card,Gold
612,2023-12-21,CUST1036,Male,22,Sports,1,220,220,Store,Debit Card,Bronze
613,2023-04-10,CUST0929,Female,59,Clothing,1,68,68,Store,Cash,Bronze
614,2023-03-23,CUST0260,Female,59,Clothing,1,114,114,Online,Debit Card,Bronze
615,2023-07-29,CUST0874,Male,31,Clothing,4,151,604,Store,E-Wallet,Bronze
616,2023-10-27,CUST0520,Female,49,Clothing,4,108,432,Store,Debit Card,Gold
